Image_ID,Class,Source,URL,Frame_number
3342,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,2
3343,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,3
3344,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,5
3345,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,6
3346,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,7
3347,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,8
3348,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234509333658054658/pu/vid/288x384/ogKKsPwuRSsVjc8U.mp4,9
3349,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1234668016446492672/pu/vid/720x720/Mbjwye3F27V3O8lQ.mp4,7
3350,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235013885867855872/pu/vid/720x1280/61sTWhlz6WiG5TZa.mp4,7
3351,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235085920044490753/pu/vid/406x720/E2bKTUQYD6XzntwH.mp4,2
3352,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235085920044490753/pu/vid/406x720/E2bKTUQYD6XzntwH.mp4,4
3353,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235264261254983682/pu/vid/360x640/TYyf8DesEoM8PZz2.mp4,3
3354,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235337825635180548/pu/vid/720x1280/Mp9t0Mm6vBfY2_2c.mp4,0
3355,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235337825635180548/pu/vid/720x1280/Mp9t0Mm6vBfY2_2c.mp4,3
3356,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235388410602434560/pu/vid/352x640/wMc39vxz6ejmDG24.mp4,3
3357,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235388410602434560/pu/vid/352x640/wMc39vxz6ejmDG24.mp4,5
3358,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235499115552714752/pu/vid/480x848/oiL5B_TNz0rQzB2b.mp4,2
3359,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235630145647579142/pu/vid/1280x720/4yWkUCMt4GxFmaqV.mp4,0
3360,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235710685411147778/pu/vid/720x1280/V48o8AJxq7nCmY43.mp4,6
3361,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235806068334182400/pu/vid/640x684/IKLLj0K_hb84_9Pq.mp4,9
3362,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1235946084972797952/pu/vid/750x718/8YtRzI_kEsUAIvg5.mp4,2
3363,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236103816241700865/pu/vid/592x1280/IHy_9XkVZtxOYqXJ.mp4,8
3364,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236104169813090304/pu/vid/592x1280/pKcRemzHBbmnH8bu.mp4,0
3365,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236104364672069633/pu/vid/592x1280/PGnv-RWzfGf_47jd.mp4,9
3366,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236109406330392579/pu/vid/1280x720/pUaKvGBaMUno7zVf.mp4,0
3367,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236109406330392579/pu/vid/1280x720/pUaKvGBaMUno7zVf.mp4,9
3368,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236284784260919296/pu/vid/720x1280/Z5LG4qyH0t5IPMjR.mp4,6
3369,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236291973226459137/pu/vid/640x640/WbTayv1jUTX8lj__.mp4,8
3370,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236350799120392193/pu/vid/720x720/ifHSL85u_CwHxoce.mp4,8
3371,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236437061277831168/pu/vid/640x352/ZJBS0HucCNw0GDcp.mp4,0
3372,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236437061277831168/pu/vid/640x352/ZJBS0HucCNw0GDcp.mp4,7
3373,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236504228354457600/pu/vid/488x960/763ckYePNVbWgJID.mp4,6
3374,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236529288070848513/pu/vid/1280x720/fSj8NyN2jRuMkWaD.mp4,4
3375,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236542350668836865/pu/vid/460x292/NHK_kRpo43Sl20rX.mp4,4
3376,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236560647921508352/pu/vid/640x640/-Foow7NHkbVNDUox.mp4,2
3377,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236616257551638528/pu/vid/958x538/pzh0OPQsXdYzPUWX.mp4,0
3378,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236630524107673600/pu/vid/1280x720/TGrZMtSAW7ohwqJL.mp4,3
3379,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236680533448351745/pu/vid/848x480/0TuV-bt5GsX8Em7j.mp4,6
3380,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236689339456933890/pu/vid/720x1280/yUJDSQ-Y9c93C4gB.mp4,0
3381,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236689339456933890/pu/vid/720x1280/yUJDSQ-Y9c93C4gB.mp4,7
3382,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236696973039763456/pu/vid/400x264/KiUyYiwSR_lox69m.mp4,2
3383,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236888979083014144/pu/vid/640x362/m2TPKpQNkIu4qhE5.mp4,1
3384,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1236888979083014144/pu/vid/640x362/m2TPKpQNkIu4qhE5.mp4,4
3385,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237060067737960448/pu/vid/1120x720/euZYwDgG0zyDyCgD.mp4,8
3386,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237074116479508485/pu/vid/720x1280/2Jew_G-1EFuazz2k.mp4,0
3387,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237074116479508485/pu/vid/720x1280/2Jew_G-1EFuazz2k.mp4,7
3388,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237082508543614977/pu/vid/720x1280/tgU9EUjSoE8rfQiZ.mp4,9
3389,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237127458853281792/pu/vid/1280x720/MfiGuLGXO8FsJJZ_.mp4,0
3390,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237127458853281792/pu/vid/1280x720/MfiGuLGXO8FsJJZ_.mp4,0
3391,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237127458853281792/pu/vid/1280x720/MfiGuLGXO8FsJJZ_.mp4,3
3392,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237136468713385984/pu/vid/720x720/Pq2SXlk2hxj-V14u.mp4,9
3393,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237139086923751429/pu/vid/406x720/IK_I-GYPltnfe-wH.mp4,7
3394,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237139086923751429/pu/vid/406x720/IK_I-GYPltnfe-wH.mp4,9
3395,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237172326996881415/pu/vid/720x720/mjhECg1FK4AnDLdu.mp4,6
3396,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237172326996881415/pu/vid/720x720/mjhECg1FK4AnDLdu.mp4,6
3397,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237172326996881415/pu/vid/720x720/mjhECg1FK4AnDLdu.mp4,8
3398,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237209672643272709/pu/vid/640x360/I5kmbNICBJjkD_O0.mp4,0
3399,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237209672643272709/pu/vid/640x360/I5kmbNICBJjkD_O0.mp4,6
3400,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237337201601581057/pu/vid/1280x720/_-vHp_9sg5yYGzZ3.mp4,2
3401,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237365482396758017/pu/vid/1280x720/X-pvrX-cHo44CjRQ.mp4,7
3402,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237370880411516928/pu/vid/1280x720/300RCy2SJd6Xcuu7.mp4,0
3403,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237402310348849153/pu/vid/406x720/eJ1cH_Ved9ZxpYkr.mp4,1
3404,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237415949629825025/pu/vid/1280x720/mEdoTXEXiwQ_jpnk.mp4,3
3405,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237415949629825025/pu/vid/1280x720/mEdoTXEXiwQ_jpnk.mp4,9
3406,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237430608240029697/pu/vid/720x1280/0T4EpPy9mu1ITWCT.mp4,3
3407,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237430608240029697/pu/vid/720x1280/0T4EpPy9mu1ITWCT.mp4,8
3408,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237433746791563264/pu/vid/640x360/P5EZPbjawNWsFRb2.mp4,4
3409,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237443788047413248/pu/vid/540x960/SH1aU19sn8cWmmke.mp4,3
3410,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237484934106841088/pu/vid/640x640/DdK3rADfn0A_Y04h.mp4,0
3411,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237484934106841088/pu/vid/640x640/DdK3rADfn0A_Y04h.mp4,9
3412,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237505142053687296/pu/vid/1280x720/RnfXBbE009ERH102.mp4,0
3413,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237527543785259009/pu/vid/1280x720/_zLvZeulmtw4iwTh.mp4,0
3414,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237527543785259009/pu/vid/1280x720/_zLvZeulmtw4iwTh.mp4,8
3415,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237538212660129793/pu/vid/640x352/-TDbnziLoCK9Lf_I.mp4,0
3416,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237538212660129793/pu/vid/640x352/-TDbnziLoCK9Lf_I.mp4,5
3417,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237551600433954816/pu/vid/720x1280/Jtf5DzdHEik8O-FT.mp4,0
3418,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237592220443672577/pu/vid/1280x720/jo142Pa_AEqwsNw5.mp4,6
3419,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237652892959387648/pu/vid/1280x720/h8coiu68Rmtvkp1e.mp4,8
3420,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237660725616599042/pu/vid/400x220/_NVc_5tA3iVgOjn7.mp4,0
3421,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237660725616599042/pu/vid/400x220/_NVc_5tA3iVgOjn7.mp4,3
3422,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237661419459379200/pu/vid/220x400/2yLRheJ-naO4oGpr.mp4,0
3423,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237661419459379200/pu/vid/220x400/2yLRheJ-naO4oGpr.mp4,5
3424,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237662648197476355/pu/vid/400x224/scbWcwj4BZSJT0pF.mp4,0
3425,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237662648197476355/pu/vid/400x224/scbWcwj4BZSJT0pF.mp4,9
3426,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237680280023990272/pu/vid/960x720/pwGdyMuXo-l-6f8-.mp4,2
3427,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237680280023990272/pu/vid/960x720/pwGdyMuXo-l-6f8-.mp4,5
3428,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237680280023990272/pu/vid/960x720/pwGdyMuXo-l-6f8-.mp4,7
3429,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237714096851738624/pu/vid/1280x720/D0x0FysacoR10V2x.mp4,0
3430,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237743635027734528/pu/vid/864x486/KtqsTrRGSKUTjoIp.mp4,3
3431,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237743635027734528/pu/vid/864x486/KtqsTrRGSKUTjoIp.mp4,7
3432,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237743635027734528/pu/vid/864x486/KtqsTrRGSKUTjoIp.mp4,8
3433,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237753297261510657/pu/vid/720x1280/g5jsjZBouBztvB0a.mp4,7
3434,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237772404941819907/pu/vid/490x258/Hc-dEqjSX8naXbR7.mp4,7
3435,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237791811164426240/pu/vid/720x1280/CWj34HvBFwqhtoGz.mp4,0
3436,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237816160554541057/pu/vid/720x1280/a-_HUJb_cq1Njdj9.mp4,9
3437,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237819437836840960/pu/vid/720x1280/kRGT_Y6a5hAcWx_H.mp4,0
3438,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237819437836840960/pu/vid/720x1280/kRGT_Y6a5hAcWx_H.mp4,5
3439,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237826123196772359/pu/vid/720x720/YN1LzCXZuKmYIBnd.mp4,9
3440,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237835887943323657/pu/vid/1280x720/64qr9shqUl-UBKhv.mp4,7
3441,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237852760411746309/pu/vid/720x1280/YPzXeNGh-64iCmIN.mp4,2
3442,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237852760411746309/pu/vid/720x1280/YPzXeNGh-64iCmIN.mp4,3
3443,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237852760411746309/pu/vid/720x1280/YPzXeNGh-64iCmIN.mp4,9
3444,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237853052184354817/pu/vid/720x1280/jUcqSjrEM926roe8.mp4,0
3445,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237888570725027840/pu/vid/720x1238/N-lXKKlzSQUGRtiu.mp4,0
3446,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237890790115794953/pu/vid/720x1100/jE4A24L8jhdFpEEn.mp4,0
3447,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237890790115794953/pu/vid/720x1100/jE4A24L8jhdFpEEn.mp4,8
3448,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237890790115794953/pu/vid/720x1100/jE4A24L8jhdFpEEn.mp4,9
3449,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237908835991502849/pu/vid/720x720/EYS01261wiLknqgP.mp4,5
3450,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237909603565871105/pu/vid/592x1280/2cu0LDwqmFoEuYnx.mp4,9
3451,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237915278350131202/pu/vid/720x1280/mpZfINdiX5RSKqYr.mp4,2
3452,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237915278350131202/pu/vid/720x1280/mpZfINdiX5RSKqYr.mp4,4
3453,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237931108290965504/pu/vid/608x1080/E3w0BTYUL9cEI-_3.mp4,0
3454,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237931108290965504/pu/vid/608x1080/E3w0BTYUL9cEI-_3.mp4,4
3455,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237933960115687424/pu/vid/1280x720/nexIM__o4FVWvCkH.mp4,0
3456,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237933960115687424/pu/vid/1280x720/nexIM__o4FVWvCkH.mp4,5
3457,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1237962024610598913/pu/vid/1280x592/XvJiErMrVZDcKecS.mp4,0
3458,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238006939138711553/pu/vid/720x720/NEmQVxt2OESWn2ee.mp4,0
3459,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238006939138711553/pu/vid/720x720/NEmQVxt2OESWn2ee.mp4,1
3460,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238006939138711553/pu/vid/720x720/NEmQVxt2OESWn2ee.mp4,4
3461,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238006939138711553/pu/vid/720x720/NEmQVxt2OESWn2ee.mp4,6
3462,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238006939138711553/pu/vid/720x720/NEmQVxt2OESWn2ee.mp4,8
3463,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238022662603132928/pu/vid/220x400/5lhLSRRpZzxWhalT.mp4,2
3464,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238025295594229760/pu/vid/640x360/JSmW9O5vms23ux8V.mp4,5
3465,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238031470687653896/pu/vid/720x1280/q1T9Jd_dNH57CO_8.mp4,0
3466,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238031470687653896/pu/vid/720x1280/q1T9Jd_dNH57CO_8.mp4,8
3467,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238041166182076417/pu/vid/1280x720/Hi1F1iLHQM_D1MKH.mp4,9
3468,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238065287217414145/pu/vid/496x304/MWsZ7AOzYeEBuE52.mp4,0
3469,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238069590917292034/pu/vid/600x360/BBtxw6AXRIEeoPg7.mp4,0
3470,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238072165834072065/pu/vid/400x400/YqiigZdVuZHUw9Cx.mp4,0
3471,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238072165834072065/pu/vid/400x400/YqiigZdVuZHUw9Cx.mp4,9
3472,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238072188055564289/pu/vid/720x1280/ZU2-rdE7MzGJXMOY.mp4,5
3473,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238072366892060673/pu/vid/720x404/N-t-nNSNoyT2yFtv.mp4,1
3474,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238076115928993794/pu/vid/886x506/zUnO6CLt7X532NYn.mp4,3
3475,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238076115928993794/pu/vid/886x506/zUnO6CLt7X532NYn.mp4,8
3476,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238091625437396994/pu/vid/720x1272/hJup6oL_5_9zLcpn.mp4,5
3477,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238106217953755138/pu/vid/1280x720/lrm9fL88Tkn3S08g.mp4,0
3478,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238106217953755138/pu/vid/1280x720/lrm9fL88Tkn3S08g.mp4,2
3479,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238106217953755138/pu/vid/1280x720/lrm9fL88Tkn3S08g.mp4,9
3480,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238116598046552064/pu/vid/592x1280/MfxIdXkHBV9JHC1r.mp4,5
3481,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238116598046552064/pu/vid/592x1280/MfxIdXkHBV9JHC1r.mp4,5
3482,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238134602230685696/pu/vid/960x540/g2HCGg19Wi1PDnr7.mp4,3
3483,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238136087354245120/pu/vid/278x498/KD_I2TAVNqGT8gvQ.mp4,5
3484,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238153112835067904/pu/vid/460x460/h4Nizmja_W-m9o9_.mp4,8
3485,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,2
3486,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,3
3487,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,4
3488,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,6
3489,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,7
3490,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238160775837089792/pu/vid/608x480/faBPE6xLFZdGXWcS.mp4,8
3491,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238167950286192640/pu/vid/320x564/Kz2J0GzXNq5xpW75.mp4,0
3492,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238169865254580225/pu/vid/720x1280/s_k1U_ZSToZjNgPt.mp4,3
3493,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238170199989178368/pu/vid/720x1280/FXLx2gXSYXvqmWBR.mp4,5
3494,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238203957169831964/pu/vid/1280x720/VjXOLsoTxOWqdB95.mp4,9
3495,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238214538090229761/pu/vid/406x634/mhCvxvRDtBa8ybnh.mp4,0
3496,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238214538090229761/pu/vid/406x634/mhCvxvRDtBa8ybnh.mp4,1
3497,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238220266552979456/pu/vid/1280x720/ytZoGYFzu7YPCAko.mp4,6
3498,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238244639993405442/pu/vid/720x720/JCA0Nfuhsfe5yd7z.mp4,9
3499,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238286567459995648/pu/vid/592x1280/HC--DH3qkhj7sCh9.mp4,8
3500,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238294650445840385/pu/vid/352x640/2O9-bldAq9mJDtuB.mp4,9
3501,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238311599422812160/pu/vid/202x360/d6iCrb1k_hQJjGXz.mp4,6
3502,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238319902420799490/pu/vid/1280x720/zBkUYw0Lv9iTFRBD.mp4,1
3503,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238380917531475968/pu/vid/352x640/LqwvNbuEtXs0YV6C.mp4,8
3504,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238467827461427200/pu/vid/720x1280/Xhlzd3bjvhRFbKvT.mp4,1
3505,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238467827461427200/pu/vid/720x1280/Xhlzd3bjvhRFbKvT.mp4,6
3506,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238473748581437440/pu/vid/640x800/t5lj6G56aj7BDtWx.mp4,9
3507,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238473928919715841/pu/vid/480x480/gNaxjFQyGCuVfryC.mp4,7
3508,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238473928919715841/pu/vid/480x480/gNaxjFQyGCuVfryC.mp4,7
3509,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238476288136011776/pu/vid/640x640/jQbf_uhRa2sqHO0Q.mp4,0
3510,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238476288136011776/pu/vid/640x640/jQbf_uhRa2sqHO0Q.mp4,5
3511,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238511160028098561/pu/vid/720x1280/kG8-gr8xc-MLCjDa.mp4,9
3512,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238517017277132800/pu/vid/720x1280/t66SK8-WfNSwfmKG.mp4,6
3513,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238524007818944513/pu/vid/720x1280/qgLN8bzpTJ5zxbZb.mp4,0
3514,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238535367806025731/pu/vid/720x404/2ncyMDNF3EngWkp6.mp4,2
3515,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238535367806025731/pu/vid/720x404/2ncyMDNF3EngWkp6.mp4,5
3516,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238540306901057536/pu/vid/1280x720/N_LrSLsQX_zkyFQn.mp4,5
3517,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238548241970384896/pu/vid/1280x720/fuVBPrBgW_piuEal.mp4,9
3518,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238553489573384194/pu/vid/220x400/KYfX7DipwiPXN1No.mp4,9
3519,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238553489573384194/pu/vid/220x400/KYfX7DipwiPXN1No.mp4,9
3520,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238558959600119809/pu/vid/480x848/H09bYEaMtIoP2h2L.mp4,9
3521,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238570766146375680/pu/vid/640x800/GJYBqkOokChzaN-o.mp4,5
3522,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238592323405197315/pu/vid/1280x720/4ty2J0G9YqE6rYCY.mp4,5
3523,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238599625373876224/pu/vid/616x360/ilkNwW2KCgED_ifE.mp4,1
3524,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238599625373876224/pu/vid/616x360/ilkNwW2KCgED_ifE.mp4,1
3525,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238654624304738304/pu/vid/1280x720/Gyarz1lYlnZ38Sbx.mp4,0
3526,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238665021770645504/pu/vid/852x480/UHBgJCP10gaeZqEG.mp4,2
3527,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238665021770645504/pu/vid/852x480/UHBgJCP10gaeZqEG.mp4,4
3528,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238668896837570560/pu/vid/720x1280/3SVTRsU5mrSIP0Dd.mp4,3
3529,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238688413198540800/pu/vid/640x640/wWGqDolmPwqBRTn9.mp4,2
3530,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238720101160894464/pu/vid/720x1280/OpiLNYvT1ipfImD3.mp4,2
3531,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238720101160894464/pu/vid/720x1280/OpiLNYvT1ipfImD3.mp4,5
3532,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238760607685447682/pu/vid/1280x720/ryRH7RtDndlyNe5D.mp4,1
3533,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238762337009635328/pu/vid/640x800/nfRa989Gzc1VMeKe.mp4,3
3534,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238762337009635328/pu/vid/640x800/nfRa989Gzc1VMeKe.mp4,5
3535,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1238784960586276864/pu/vid/720x1280/vJ-yxjkgsqGXLllv.mp4,3
